,country,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,data_quality
149,Peru,2.9647058823529413,17.084705882352942,4.6692857142857145,1.792142857142857,3.440714285714286,2.3657142857142857,0.728125,0.46875,1.070625,1.2626666666666668,0.920625,1.635,4.868125,3.774375,5.74125,1.18,0.8973333333333334,0.9125000000000001,0.8375,0.65125,0.6856249999999999,0.560625,0.67,6.1866666666666665,1.545,2.472142857142857,4.287857142857143,0.37166666666666665,15.596666666666666,1.5307142857142857,1.235,4.4035714285714285,1.1460000000000001,18034.306,19118.436999999998,47.251333333333335,0.16846153846153847,30.221874999999997,27.1825,10.116666666666665,4.4592307692307696,139.26714285714286,3710.3363636363633,37.30285714285714,23.290714285714284,66.90307692307692,60.25692307692308,256.7107692307692,172.32538461538462,480.2242857142857,350.3715384615385,1743.94,1149.3066666666666,391.8546153846154,10.346666666666666,0.15789473684210525
150,Philippines,2.9763513513513513,17.27,2.8410526315789473,1.323,2.0794444444444444,2.148591549295775,0.6527027027027028,0.3866216216216216,1.676986301369863,1.128082191780822,0.8914285714285715,1.6515584415584417,5.855942028985507,3.7438961038961045,5.8757534246575345,2.3690277777777777,1.4022666666666668,2.1470833333333332,1.42,1.5788732394366196,1.7835211267605633,1.380294117647059,0.6877777777777778,6.4474285714285715,1.0953623188405797,1.6897142857142857,2.4852112676056337,0.2949019607843137,11.4909375,0.7116666666666666,0.36660714285714285,2.4068965517241376,1.295735294117647,24380.877118644068,19780.399516129033,96.33945945945946,0.14318840579710146,38.66881578947368,31.470588235294116,5.5215151515151515,4.652957746478873,176.32328125,4820.982448979592,36.30171428571428,22.171029411764707,67.49271428571429,58.69492753623188,263.8384210526316,160.7961818181818,636.0588235294117,345.112037037037,1961.780294117647,1074.2873529411763,283.12836363636364,7.467321428571429,0.09090909090909091
151,Poland,6.4803225806451605,28.52327868852459,5.5683870967741935,2.0984745762711863,2.0034426229508195,2.230967741935484,1.1568852459016394,1.0498275862068966,0.664923076923077,0.8606153846153846,0.9434375,2.2715,6.10234375,4.38323076923077,8.371129032258064,0.81390625,1.1012903225806452,1.2703174603174603,2.1456666666666666,0.5966666666666667,0.7061538461538461,0.8134920634920635,0.43876923076923074,5.0618181818181816,0.7521538461538462,1.09578125,3.995538461538461,0.8008,21.56982142857143,1.668,0.5406557377049181,8.485,1.4269696969696968,18719.275818181817,21283.422692307693,206.09701754385966,0.059433962264150944,12.62578125,26.877608695652178,13.213783783783782,5.508571428571429,219.58421052631581,5141.886341463414,57.80418181818182,29.187666666666665,60.800000000000004,71.04967213114753,438.40875,367.7176595744681,676.8840909090909,567.7967441860466,2278.2935,1805.4333333333332,912.0735555555555,5.740566037735849,0.22727272727272727
152,Portugal,8.616923076923076,35.785294117647055,6.787058823529412,1.8468627450980393,2.2292156862745096,1.3821153846153846,1.4265384615384613,1.0484,0.7021153846153846,1.1766666666666665,1.0892307692307692,1.9388461538461537,7.5972,5.727692307692307,9.659411764705883,1.618235294117647,1.2409803921568627,1.3847999999999998,1.6698,1.0504,1.1326923076923077,1.0585714285714285,0.616,4.395882352941176,1.1544897959183673,2.0006382978723405,5.348039215686274,1.735,37.30869565217392,3.4838775510204085,0.73325,15.210232558139534,2.121276595744681,27247.97829787234,28585.283695652175,110.77999999999999,0.15023255813953487,36.9546,36.714166666666664,13.220909090909089,7.077647058823529,331.1830612244898,6707.053076923077,71.43939999999999,32.01354166666667,70.6738,78.12819999999999,645.9779069767442,513.9911627906977,1058.9793023255813,826.0916279069768,2765.5067567567567,1934.6157894736841,1075.9365116279068,2.064418604651163,0.2692307692307692
153,Puerto Rico,12.848333333333334,57.7525,6.9075,2.3225000000000002,3.6233333333333335,2.811666666666667,1.1991666666666667,1.1433333333333333,1.8433333333333335,2.535,2.3066666666666666,3.124166666666667,6.232500000000001,7.783333333333334,8.848333333333334,5.089166666666666,2.3925,3.904166666666667,5.4925,2.910833333333333,2.6950000000000003,2.4541666666666666,1.5416666666666667,11.748333333333333,2.091666666666667,3.2408333333333332,9.929166666666667,1.7,37.555,4.333333333333333,1.1700000000000002,28.5625,0.9166666666666666,27719.3,25282.13,219.45818181818183,0.15777777777777777,60.379999999999995,31.583,26.1175,7.895833333333333,333.125,7096.233636363637,43.04666666666666,40.69833333333333,85.445,88.61166666666666,563.333,393.5188888888889,1375.9255555555555,843.75,1302.8216666666667,1136.7379999999998,1794.593,4.485,0.0
154,Qatar,8.24,48.065,6.87,16.48,13.39,4.965,0.9650000000000001,0.35,1.9649999999999999,1.5,1.7000000000000002,2.7350000000000003,9.81,7.395,10.885,1.94,1.7149999999999999,1.69,1.325,1.155,1.19,1.4100000000000001,0.515,21.285,2.545,5.465,6.455,0.55,48.065,2.675,0.55,9.405,0.57,20873.39,20318.625,90.74000000000001,0.235,88.675,94.07,28.15,11.675,725.375,10949.68,71.21,48.25,81.145,77.42999999999999,1449.815,966.18,2880.7,1968.02,4995.19,4239.91,5462.753333333334,3.9699999999999998,0.3333333333333333
155,Reunion,8.17,52.69,10.54,4.21,3.16,2.77,3.03,2.24,1.05,2.63,1.35,3.71,17.12,12.96,20.37,2.46,2.37,2.45,2.28,2.46,1.58,0.87,0.84,6.32,1.9,3.69,11.85,0.8,36.88,2.74,1.8,49.32,1.88,25289.89,27660.81,108.71,,49.26,39.52,15.81,9.96,,,89.57,21.07,126.45,105.37,704.69,632.25,1053.75,843.0,3371.98,2634.36,1159.12,,0.0
156,Romania,6.676470588235294,28.069607843137256,4.9974509803921565,1.5198039215686276,1.9019607843137254,1.635686274509804,1.216078431372549,1.0315384615384615,1.168,0.8165306122448979,1.1976923076923076,2.2628,5.769807692307692,4.69811320754717,7.421,0.8983018867924528,1.2543396226415096,1.1869811320754717,1.873125,0.5839622641509434,0.649433962264151,0.659622641509434,0.5777358490566038,4.997199999999999,0.8113461538461538,1.2184905660377359,4.6169811320754715,0.5640909090909091,17.77578947368421,0.5750000000000001,0.580377358490566,5.473725490196079,1.713,18026.081020408164,21666.35387755102,118.71979999999999,0.05450980392156863,8.309807692307693,33.544,12.782727272727271,5.874893617021277,321.4504166666666,4867.109795918367,56.199411764705886,31.563265306122446,68.7958,75.56673469387755,265.30333333333334,193.656,426.5151219512195,321.7033333333333,1277.856388888889,1004.5444444444444,626.0411428571429,5.9594000000000005,0.3018867924528302
157,Russia,10.196859504132231,37.89289256198347,5.859310344827586,2.0323684210526314,2.80301724137931,2.225982905982906,1.093305785123967,0.5691735537190084,1.1940298507462686,0.6939552238805969,1.5820472440944882,1.651374045801527,10.70856,5.021384615384616,9.458346456692913,1.844140625,1.5931496062992128,1.877603305785124,2.9388,0.8994308943089431,0.7331746031746031,1.3523478260869566,0.707109375,8.042983870967742,1.0852845528455286,1.9761344537815126,2.7944166666666663,0.5101709401709401,24.48057142857143,1.7079831932773109,0.31752380952380954,4.999270833333333,0.81104,39729.309789473686,34183.782424242425,125.82752,0.035,8.973023255813953,41.300666666666665,19.77391891891892,5.221788617886179,291.3686597938144,6217.001194029851,81.97663793103449,50.58938053097346,100.41948717948718,113.9035652173913,395.3651960784314,269.8193137254902,720.3518681318682,489.60852631578945,1963.1147872340428,1418.4408080808082,640.3590291262135,10.665039370078741,0.19424460431654678
158,Rwanda,1.9566666666666668,31.286666666666665,6.256666666666667,0.7533333333333333,1.5666666666666664,2.54,0.6166666666666667,0.4633333333333334,0.5599999999999999,1.1066666666666667,1.1433333333333333,1.4233333333333331,4.0,6.1066666666666665,3.1933333333333334,2.6666666666666665,1.0533333333333335,1.4333333333333333,0.7599999999999999,0.3166666666666667,0.68,0.7566666666666667,0.6433333333333333,9.076666666666666,0.9433333333333334,1.3499999999999999,1.64,0.33,12.2,2.66,1.25,10.563333333333334,1.1266666666666667,22524.64,12200.843333333332,49.76,0.06,35.53,34.26,5.87,4.69,135.98666666666668,1760.0533333333333,20.14,29.473333333333333,33.69,50.72666666666667,435.74,306.65,1217.72,657.24,2884.51,20741.44,414.52,17.60666666666667,0.3333333333333333
159,Saint Helena,14.76,49.2,11.69,4.18,2.46,2.56,1.05,0.94,1.66,1.35,1.6,3.34,9.16,7.69,7.87,4.31,2.08,2.46,4.21,1.97,1.6,2.09,2.15,13.53,4.06,3.57,9.68,0.62,36.9,1.92,1.23,26.64,1.69,26359.47,,123.0,1.23,99.63,6.15,0.0,12.62,369.0,13873.4,30.75,30.04,40.59,18.45,615.0,522.75,635.5,635.5,,,837.08,6.47,0.0
160,Saint Kitts And Nevis,12.95,92.51,12.48,2.22,2.85,3.7,1.86,0.95,3.61,4.07,2.96,5.33,11.01,10.44,4.81,2.22,,1.85,3.59,1.11,1.57,3.45,1.84,14.8,2.51,2.96,5.55,1.11,,,,,2.44,,,111.01,,53.65,92.51,,,138.76,,37.0,,,,610.53,370.02,,,,,,,0.0
161,Saint Lucia,7.4,62.9,10.02,2.22,2.97,2.5,1.12,0.99,3.06,0.82,2.21,2.84,8.4,10.5,13.61,7.66,1.85,4.44,5.19,2.47,1.36,2.04,1.22,11.1,1.67,3.52,4.81,0.93,,7.4,,18.5,1.43,28676.62,10175.57,68.08,0.37,58.74,43.01,,7.4,169.59,1850.1,61.52,74.0,124.88,129.51,417.2,268.27,821.7,629.04,111.01,111.01,1375.24,7.33,0.0
162,Saint Vincent And The Grenadines,11.1,64.75,10.18,2.59,3.24,1.85,1.85,1.97,1.67,1.77,2.47,3.32,15.09,5.88,9.3,5.89,1.41,9.22,3.33,2.65,1.85,1.48,3.7,12.03,2.24,2.41,4.44,0.74,49.95,9.25,,35.15,3.7,12950.73,9250.52,54.27,0.26,45.64,24.05,5.55,5.55,123.34,3330.19,79.18,59.2,101.76,124.88,342.27,217.39,974.39,647.54,,,555.03,9.5,0.0
163,Samoa,4.63,32.46,10.6,3.71,2.97,3.26,1.46,1.1,1.11,1.23,1.11,2.74,16.35,5.94,9.81,2.45,2.45,2.45,9.28,1.71,1.85,,1.48,9.27,2.13,2.59,5.56,2.22,,1.85,1.38,,1.04,,,556.06,,110.84,50.05,5.56,5.56,77.23,2224.24,51.79,50.37,77.68,103.57,1112.12,315.1,926.77,667.27,,,,,0.0
164,San Marino,15.81,55.156666666666666,6.849999999999999,4.386666666666667,3.986666666666667,1.3,1.9166666666666667,1.05,1.1366666666666667,1.3999999999999997,1.16,2.42,8.223333333333334,6.113333333333334,11.083333333333334,1.58,2.1,1.84,1.7533333333333332,1.2300000000000002,1.49,0.79,0.56,4.21,1.58,1.67,4.216666666666666,2.11,45.84,,2.11,,1.3999999999999997,22655.52,23182.39,68.7,0.21,31.26,73.75999999999999,,7.553333333333334,369.98333333333335,5268.73,91.32333333333334,33.36666666666667,80.79,108.18666666666667,540.045,447.84,598.0,513.6999999999999,2809.985,2528.985,2623.83,3.5499999999999994,0.0
165,Sao Tome And Principe,15.81,42.15,7.38,0.58,1.26,1.05,1.48,1.05,1.05,0.83,1.32,2.92,15.81,15.81,23.71,3.16,0.84,3.58,1.95,1.9,1.79,0.58,0.63,6.32,0.95,1.05,2.11,,,5.27,,21.07,1.03,,21074.9,189.67,0.08,103.27,8.78,,,115.91,,,,,,210.75,158.06,526.87,421.5,,220.3,131.72,,0.0
166,Saudi Arabia,6.4366666666666665,36.912777777777784,6.99,1.475,1.5405555555555557,3.4466666666666668,0.7505555555555555,0.25722222222222224,1.5,0.7361111111111112,2.1394444444444445,2.875,5.792777777777777,7.073888888888889,11.632222222222222,1.9366666666666665,1.4794444444444443,1.4844444444444445,1.593888888888889,1.363888888888889,1.131764705882353,1.2738888888888888,0.62,3.016,1.7841176470588236,1.824375,7.086666666666667,0.8516666666666667,42.56545454545455,2.7018750000000002,1.648125,10.282307692307693,0.5583333333333333,20904.310769230768,19060.50142857143,105.584375,0.155625,73.45117647058824,102.11625000000001,37.7575,17.761764705882353,300.919375,5044.9873333333335,33.471875,57.03,93.41444444444444,76.44888888888889,360.5472222222222,281.4270588235294,675.2241176470588,454.2529411764706,1349.7807692307692,960.2746153846153,2355.35875,3.9646153846153847,0.2777777777777778
167,Senegal,4.006666666666667,39.36,6.0249999999999995,1.6900000000000002,3.21,2.9050000000000002,0.79,0.82,1.91,0.56,1.02,1.995,11.89,9.68,8.23,2.03,1.4,1.3599999999999999,1.27,1.08,0.685,0.84,0.73,6.43,0.99,1.76,1.29,0.36,20.08,2.41,2.41,12.85,1.34,26506.0,26238.27,103.26,0.08,48.8,66.67,16.06,8.03,236.5,4851.4,51.41,34.81,80.05,73.09,499.56,475.38,1602.98,906.91,9016.38,11705.38,441.77,8.75,0.3333333333333333
168,Serbia,4.911290322580645,20.930666666666664,4.520967741935484,1.6729032258064516,1.8543333333333334,1.219032258064516,1.1751515151515153,0.8233333333333334,0.883030303030303,0.4796969696969697,1.3925,1.7325806451612904,4.826129032258064,5.080967741935484,7.1928125,0.7675757575757576,1.2212121212121214,1.2075,1.2046875000000001,0.5974193548387097,0.49343750000000003,0.4335483870967742,0.4718181818181818,4.0354838709677425,0.6838709677419355,1.03,3.269090909090909,0.8921739130434783,29.437,1.22,0.6142424242424243,4.885625,1.5357575757575757,19412.527407407408,19292.33846153846,128.25484848484848,0.10870967741935485,19.085625,20.23076923076923,7.426799999999999,3.851612903225807,132.88266666666667,6415.4875,45.17575757575757,24.0934375,76.01387096774194,75.76727272727271,196.673125,136.0259375,342.6965625,241.76375,1279.4596774193549,879.191935483871,480.5657142857143,3.7871428571428574,0.17647058823529413
169,Seychelles,16.01,58.89,6.4,3.93,4.86,5.75,3.26,1.98,1.69,1.43,2.22,2.85,25.62,5.42,11.13,2.87,2.7,1.57,6.2,1.76,1.3,1.17,1.57,9.84,2.85,3.27,11.12,0.68,23.06,5.05,1.92,18.2,1.28,24120.96,37721.19,67.51,0.3,118.26,67.69,21.07,7.77,351.25,4183.95,59.96,64.24,95.09,61.01,875.37,742.76,2113.17,1216.6,1174.49,1292.19,597.42,16.0,1.0
170,Sierra Leone,4.31,30.0,7.9,0.97,2.5,1.67,0.86,0.86,2.28,0.68,0.94,1.83,,7.5,,3.46,1.03,1.03,4.04,2.28,1.62,0.91,1.61,6.56,1.0,2.21,1.03,0.15,4.5,1.0,0.5,5.0,1.0,10000.0,8000.0,130.42,0.03,100.0,76.27,1.32,6.08,20.0,2000.0,10.0,8.0,20.0,50.0,1438.66,101.9,631.34,203.81,1076.39,1076.39,1544.66,,0.0
171,Singapore,11.09,66.55,5.92,7.39,8.87,4.55,1.49,1.06,2.59,2.03,2.78,2.81,19.48,8.98,20.2,3.82,2.61,3.8,3.0,2.24,2.16,1.9,1.52,22.18,4.53,5.35,11.09,1.48,94.65,2.96,0.74,14.79,2.35,110923.53,99668.1,145.68,0.18,35.02,107.93,12.48,11.09,1116.5,25404.69,76.31,44.52,108.41,115.29,2734.54,2015.75,5414.5,3517.55,20752.74,10392.94,4619.45,2.5,1.0
172,Sint Maarten,14.0,100.0,8.0,2.5549999999999997,3.0549999999999997,3.995,2.0,2.29,2.38,2.02,2.57,3.05,4.48,7.6899999999999995,12.32,4.07,2.92,4.23,3.17,2.665,2.73,2.32,1.56,7.0,2.05,2.5549999999999997,17.0,1.68,42.15,12.635,5.135,5.27,1.22,17554.96,19224.345,283.33,0.25,75.74,64.11,23.87,8.5,391.67,9500.0,55.0,28.0,65.0,71.61,1011.8199999999999,741.125,2470.955,1593.54,2516.67,1600.0,2343.7200000000003,6.25,0.0
173,Slovakia,5.8679411764705875,29.67483870967742,6.3146875,1.5466666666666666,1.849375,1.9481249999999999,1.3972727272727272,1.0833333333333333,0.7658823529411765,0.9282352941176472,1.2641176470588236,2.152941176470588,9.598181818181818,5.510606060606061,10.493030303030302,1.3767647058823531,1.5266666666666666,1.6166666666666667,2.826060606060606,0.8560606060606061,0.7881818181818182,1.1241935483870968,0.6114705882352941,4.363333333333333,0.8117647058823529,1.2567741935483872,4.473636363636364,0.8463333333333334,22.75260869565217,2.4481818181818182,1.0234375,11.225172413793102,1.563235294117647,19566.005624999998,19728.3753125,185.67242424242423,0.06612903225806452,16.783939393939395,33.77074074074074,11.45125,6.673939393939394,338.478275862069,7614.858235294118,54.080606060606065,30.474375,65.95909090909092,78.72424242424243,454.78925925925927,376.56148148148145,756.5651851851851,612.4346153846153,1999.9503571428572,1567.4921428571429,907.272,1.75,0.20588235294117646
174,Slovenia,8.81074074074074,36.31444444444445,6.196538461538462,2.6403703703703707,2.795,1.5751851851851852,2.1159259259259255,1.5316,1.0166666666666666,1.213846153846154,1.4848148148148146,2.391481481481481,11.278076923076924,7.9996,9.77,1.5441666666666667,1.2752,1.615,2.294090909090909,1.0072727272727273,1.1031818181818183,1.1856521739130435,0.6719230769230768,6.119615384615385,1.1403999999999999,1.7437500000000001,4.507307692307692,1.4726315789473685,29.38,1.427391304347826,1.212,16.761363636363637,1.4503703703703703,19369.0592,19256.71347826087,221.06185185185186,0.09208333333333334,34.8256,40.429,12.865625,6.485185185185185,355.17153846153843,7013.1370588235295,69.45370370370371,33.36962962962963,72.21074074074075,95.03888888888889,433.8516666666667,344.4211111111111,788.9188235294117,594.6444444444445,2398.672,1843.8794444444445,1156.7085714285715,2.8888,0.14814814814814814
175,Solomon Islands,5.47,54.67,15.19,4.56,3.04,4.05,2.43,1.21,2.67,1.44,1.21,4.74,17.37,9.48,,4.41,1.21,6.07,4.02,4.5,2.98,0.61,1.62,12.76,2.39,3.64,3.89,0.36,,,1.21,12.15,1.22,,,6.07,0.12,485991.77,60.75,6.07,4.25,121.5,3644.94,6.07,7.29,115.42,121.5,587.24,668.24,2035.09,1498.47,85048.56,60748.85,718.86,13.5,0.0
176,Somalia,3.0,18.666666666666668,5.5,7.666666666666667,15.0,1.1866666666666668,0.62,0.47666666666666674,1.5366666666666668,1.0333333333333334,1.32,2.22,4.333333333333333,4.443333333333333,6.093333333333334,4.233333333333333,1.2566666666666666,2.8800000000000003,1.0233333333333334,1.02,1.01,0.8533333333333334,0.66,27.166666666666668,0.5,0.65,1.7333333333333334,1.46,42.5,1.6666666666666667,0.7166666666666667,10.0,0.9266666666666667,9166.666666666666,5888.886666666666,77.22,0.056666666666666664,32.75,25.625,8.17,4.0,67.5,833.0533333333333,15.333333333333334,21.776666666666667,28.416666666666668,48.39000000000001,203.33499999999998,83.31,443.75,239.88,67728.6,48276.555,378.33500000000004,7.75,0.6666666666666666
177,South Africa,7.782424242424242,30.1469696969697,4.07060606060606,1.6524999999999999,2.064375,1.68125,0.9021212121212121,0.7003225806451613,0.9941176470588234,0.8408823529411764,1.3590625,1.7929411764705883,6.346176470588236,4.154411764705882,6.74235294117647,1.3393939393939396,1.2239393939393939,1.236969696969697,1.3084848484848486,0.9854545454545456,1.0366666666666666,0.9609090909090909,0.8912121212121212,4.4332352941176465,1.2045454545454546,1.6787878787878787,2.623333333333333,1.4157142857142857,33.075625,1.3255172413793104,0.7544444444444445,5.105238095238095,1.247272727272727,20090.619375,19330.8434375,104.766875,0.098,51.17878787878788,30.35578947368421,8.468125,5.363548387096775,152.3540625,3997.6387096774192,44.1390909090909,28.45,85.91272727272727,74.2309375,345.65076923076924,334.5252,650.6527586206896,711.9442307692308,908.7815789473683,755.1560000000001,1191.6586206896552,8.953636363636363,0.17647058823529413
178,South Korea,5.98896551724138,30.092758620689658,5.079655172413793,2.913793103448276,4.01448275862069,3.386206896551724,1.3493103448275863,0.6942857142857143,1.9986206896551724,2.529642857142857,3.2419230769230767,2.636206896551724,14.658846153846154,8.041428571428572,24.386153846153846,6.6224,3.2441666666666666,5.971666666666667,5.688148148148148,3.3137037037037036,2.4772,2.0211111111111113,1.0241379310344827,13.522499999999999,2.0507142857142857,2.164615384615385,3.474615384615385,1.0382608695652173,37.975,2.7127586206896552,0.908695652173913,12.35875,1.3285714285714287,27429.024166666666,22206.05875,114.60692307692308,0.20434782608695654,21.323214285714283,43.84684210526316,21.31,8.754137931034483,347.464,23118.81347826087,53.8392,41.95384615384615,73.73360000000001,108.1916,392.462,332.3361904761905,930.0316666666666,654.5955555555555,7623.001428571429,5799.258823529412,2071.3935,3.707727272727273,0.10344827586206896
179,South Sudan,7.5,30.0,6.0,3.0,3.5,1.5,1.0,1.0,1.38,2.0,2.25,3.63,,2.5,,6.5,3.0,2.0,3.0,2.5,3.0,1.0,0.92,10.0,1.0,1.25,,1.5,60.0,6.0,0.75,,1.38,10000.0,12000.0,,0.03,100.0,225.0,5.0,,,8000.0,35.0,,35.0,50.0,2350.0,1700.0,7800.5,1650.0,4305.56,,750.0,,0.0
180,Spain,11.533139534883722,43.60361445783133,7.940235294117646,2.4827906976744187,2.9324418604651163,1.7389534883720932,1.8594186046511627,1.2434883720930232,0.8548837209302325,1.0896470588235294,1.2601298701298702,2.0838823529411763,10.752823529411765,6.430357142857143,10.66764705882353,1.8195238095238095,1.7916279069767442,1.4917857142857143,1.906785714285714,1.295595238095238,1.2875294117647058,0.9518072289156626,0.6558823529411765,4.948823529411764,0.95,1.620357142857143,5.3916867469879515,1.6037179487179487,37.79031746031746,3.8520779220779224,1.2024691358024693,22.285897435897436,1.6825925925925924,22981.702151898735,23137.425384615384,129.13176470588238,0.18666666666666668,37.64709302325581,39.795,12.7475,8.13168674698795,329.01641975308644,6848.196249999999,72.65388235294118,31.294235294117648,71.3647619047619,85.63529411764706,652.215945945946,530.6736764705882,1031.4552857142855,825.6986764705882,2810.9266666666667,1933.517619047619,1645.7730666666666,2.32175,0.25
181,Sri Lanka,1.448,6.87875,3.685,0.9846666666666667,1.1566666666666667,0.9361538461538461,0.34625,0.16125,0.884375,0.334375,0.52375,1.140625,8.320714285714287,2.7356249999999998,4.52625,2.281875,0.485,1.835,0.8075,0.74625,0.665,0.6621428571428571,0.318125,7.67,1.0257142857142856,1.5442857142857143,4.328571428571428,0.20500000000000002,4.62,0.24714285714285714,0.203125,0.3909090909090909,0.70375,26949.36625,27384.430769230767,29.946428571428573,0.00875,8.093571428571428,7.427777777777777,4.123333333333334,1.978125,23.218,669.654,18.789375,10.719333333333333,32.670625,25.99625,91.49666666666667,43.232,217.52714285714288,128.98272727272726,1300.7233333333334,995.02,126.77888888888889,15.51142857142857,0.0625
182,Sudan,5.0,20.0,8.0,2.0,3.4,2.32,0.52,0.29,1.53,0.7600000000000001,2.12,2.02,6.099999999999999,5.73,6.21,4.93,0.7799999999999999,1.9799999999999998,2.01,1.5200000000000002,1.27,0.9700000000000001,0.59,15.0,1.0,3.0,1.5,0.45,20.0,2.0,1.0,9.0,1.13,33000.0,17207.23,41.59,0.07,76.5,27.75,11.96,1.67,72.18,2334.96,17.06,70.57,56.76,40.36,293.95666666666665,149.60333333333332,496.26,281.43666666666667,1160.0,766.67,148.57,17.0,0.3333333333333333
183,Suriname,4.86,80.0,6.150000000000001,2.7000000000000006,2.7000000000000006,2.25,0.92,0.7399999999999999,1.18,1.19,1.37,2.11,11.17,3.41,9.25,3.67,1.3,1.79,2.13,1.03,0.82,2.33,0.9700000000000001,10.0,1.8500000000000003,2.42,5.25,0.44,90.0,1.8,3.0,15.0,0.84,27500.0,7868.37,92.78000000000002,0.05000000000000001,37.5,13.68,10.0,4.51,81.67,500.0,52.080000000000005,45.99,99.15000000000002,173.33,394.71,249.44,1252.41,949.36,533.5350000000001,457.74,234.55,14.29,0.0
184,Swaziland,3.115,11.585,2.34,0.9750000000000001,1.12,1.175,0.77,0.585,1.03,0.59,1.28,1.26,7.43,4.46,4.95,1.5,0.55,0.54,1.35,0.8,0.83,0.4,0.63,4.51,0.83,1.68,2.09,1.14,29.94,2.87,2.87,3.42,1.105,15315.11,22869.485,92.19,0.13,54.355000000000004,27.56,5.13,3.14,128.055,3377.64,54.32,28.51,95.24000000000001,108.35,278.48,185.84,504.68000000000006,357.045,228.11,171.08,532.25,10.625,0.0
185,Sweden,10.613666666666665,65.37851851851852,7.983793103448276,6.321724137931034,6.103571428571429,3.7126666666666663,1.7383333333333333,1.6210344827586207,1.175,2.1386666666666665,2.393666666666667,2.833666666666667,8.763666666666666,8.550689655172414,15.991379310344827,2.553793103448276,2.1382758620689652,2.4289655172413793,3.1875862068965515,1.2389655172413794,1.2489655172413792,1.9844827586206895,1.405925925925926,8.878275862068964,1.727241379310345,1.9824137931034485,6.326071428571429,2.872,68.6123076923077,5.543448275862069,2.0107142857142857,48.7724,1.9610714285714284,22683.11285714286,22477.573928571426,82.01482758620689,0.11320000000000001,29.216896551724137,36.62896551724138,25.817857142857143,12.865862068965518,137.4876923076923,3170.327,79.72379310344829,35.42793103448276,79.5958620689655,118.11749999999999,733.0815384615385,598.1303703703704,1230.3173076923076,887.0033333333334,5675.74,2916.4465,2505.828571428571,2.126153846153846,0.26666666666666666
186,Switzerland,25.530526315789473,110.68315789473684,15.636486486486488,6.592368421052631,5.906486486486486,4.944102564102564,4.263333333333334,3.771315789473684,1.7148717948717949,3.1858974358974357,2.89325,6.2195,25.447692307692307,25.351,52.530769230769224,4.03923076923077,2.913076923076923,3.223421052631579,4.185384615384615,2.5143589743589745,2.488684210526316,2.2997222222222224,1.1558823529411764,13.555128205128204,2.082702702702703,2.49,9.231428571428571,3.968571428571429,106.3,7.361470588235295,4.05375,73.84,1.963170731707317,31628.60228571429,32754.31171428571,209.98225000000002,0.2991891891891892,57.619285714285716,77.90107142857143,39.36869565217391,19.816486486486486,2311.308064516129,26206.546875,105.73846153846155,53.03405405405405,120.022,159.17589743589744,1489.5303333333331,1260.1210714285714,2840.827857142857,2187.952142857143,12781.841666666667,8744.524545454546,5760.711351351351,1.594054054054054,0.2558139534883721
187,Syria,4.055833333333333,17.743076923076924,4.4255555555555555,1.893076923076923,2.003846153846154,0.8,0.8138461538461539,0.44307692307692303,0.715,0.6691666666666666,1.1675,1.4625000000000001,3.5933333333333333,4.020833333333333,8.110833333333334,0.7475,1.5991666666666664,0.48666666666666664,0.6033333333333334,0.43333333333333335,0.3825,0.31916666666666665,0.4916666666666667,5.1883333333333335,0.774,1.3980000000000001,1.8724999999999998,0.11000000000000001,11.743333333333334,0.7816666666666667,0.8916666666666667,4.0616666666666665,1.0191666666666668,27978.161428571428,34941.195,80.805,0.014166666666666668,47.98500000000001,11.533333333333333,4.995,2.81,66.20083333333334,1844.021818181818,19.751666666666665,20.915833333333335,114.651,57.142500000000005,137.846,84.664,256.56166666666667,150.85,1126.0,723.8140000000001,48.43666666666667,10.021818181818183,0.07692307692307693
188,Taiwan,3.4546153846153844,23.76076923076923,4.5515384615384615,2.1538461538461537,2.169230769230769,2.5961538461538463,0.8915384615384615,0.6384615384615385,3.082307692307692,2.000769230769231,3.623846153846154,2.703076923076923,17.39888888888889,7.487692307692308,18.81923076923077,4.946666666666666,2.2741666666666664,2.975,3.4091666666666662,2.733333333333334,2.495,1.9054545454545453,1.200909090909091,12.07818181818182,1.6254545454545453,2.3045454545454547,3.950909090909091,0.72,37.24875,2.968461538461539,0.5990909090909091,5.678181818181819,0.9754545454545455,34726.53727272728,25585.257272727275,70.67416666666666,0.17636363636363636,21.96666666666667,40.32181818181818,15.447142857142856,9.3825,517.5990909090909,11692.58,64.04333333333334,36.35916666666667,76.79833333333333,110.69916666666667,412.0233333333333,265.722,906.043,628.404,5975.0575,3556.12375,1416.8672727272726,1.9427272727272729,0.3076923076923077
